source,target,weight
252,6558,1
252,1753,1
252,7874,1
252,784,1
252,8328,1
252,10043,1
252,5753,1
252,2429,1
252,3013,1
252,5822,1
252,2639,1
252,3738,1
252,2783,1
252,5799,1
252,2267,1
252,9642,1
252,2430,1
252,2044,1
252,6523,1
7491,969,1
7491,7615,1
7491,4064,1
7491,8682,1
7491,10033,1
7491,5790,1
7491,481,1
7491,915,1
7491,1333,1
7491,7580,1
7491,2716,1
7491,4358,1
7491,4007,1
7491,9652,1
7491,7429,1
7491,33,1
7491,6746,1
7491,6570,1
7491,9745,1
7491,481,1
7491,5815,1
3277,9574,1
3277,2786,1
3277,8232,1
3277,2518,1
3277,10246,1
3277,9292,1
3277,9289,1
7095,87,1
7095,3525,1
7095,4203,1
7095,8042,1
7095,3702,1
7095,599,1
7095,2993,1
7095,1467,1
7095,2709,1
7095,4911,1
7095,10337,1
7095,4203,1
7095,2709,1
7095,10337,1
3112,8404,1
3112,459,1
3112,6019,1
3112,7773,1
3112,8622,1
3112,9689,1
3112,1024,1
3112,3605,1
3112,9996,1
3112,554,1
3112,1440,1
3112,5294,1
3112,1613,1
3112,2129,1
3112,4202,1
3112,3437,1
3112,5579,1
3112,6007,1
3112,3629,1
3112,247,1
3112,925,1
3112,3091,1
3112,2521,1
3112,5091,1
3112,6978,1
3112,432,1
3112,723,1
3112,4272,1
3112,5663,1
3112,7415,1
3112,1184,1
3112,4850,1
3112,7348,1
3112,9109,1
3112,6260,1
3112,9928,1
3112,4229,1
3112,4201,1
3112,4855,1
3112,5385,1
3112,7550,1
3112,5323,1
3112,247,1
3112,432,1
3112,723,1
3112,3954,1
3112,7586,1
3112,4539,1
3112,8095,1
3112,5226,1
3112,7265,1
3112,4379,1
3112,557,1
3112,348,1
3112,8257,1
3112,3324,1
3112,7541,1
3112,9799,1
3112,9675,1
3112,4363,1
3112,4265,1
3112,9188,1
3112,2124,1
3112,1781,1
3112,7134,1
3112,2452,1
3112,3886,1
3112,3977,1
3112,863,1
3112,9087,1
3112,9301,1
3112,5437,1
3112,3448,1
3112,2045,1
3112,1003,1
3112,5238,1
3112,4265,1
3112,7092,1
3112,182,1
6823,9411,1
6823,5645,1
6823,6581,1
6823,2340,1
6823,5630,1
6823,4852,1
6823,4750,1
6823,4259,1
6823,2663,1
6823,9411,1
6823,4718,1
6823,7918,1
6823,3239,1
6823,6217,1
6823,9093,1
6823,4109,1
6823,6633,1
6823,410,1
6823,6581,1
6823,6841,1
6823,3243,1
6823,2263,1
6823,70,1
6823,6367,1
6823,9934,1
6823,9387,1
6823,5645,1
6823,1877,1
6823,8907,1
6823,4953,1
6823,4048,1
6823,5418,1
6823,4740,1
6823,8163,1
6823,1496,1
6823,4098,1
6823,3181,1
6823,5310,1
6823,7805,1
6823,724,1
6823,4306,1
6823,2060,1
6823,452,1
6823,4803,1
6823,1787,1
6823,4717,1
6823,2743,1
6823,9552,1
6823,6838,1
6823,1015,1
6823,4063,1
6823,7914,1
6823,6174,1
6823,8896,1
6823,462,1
6823,7820,1
6823,2564,1
6823,5119,1
6823,504,1
6823,7775,1
6823,10241,1
6823,8887,1
6823,8109,1
6823,4893,1
6823,8963,1
6823,1978,1
6823,2519,1
6823,4409,1
6823,6416,1
2681,6518,1
2681,5311,1
2681,10333,1
2681,830,1
2681,4417,1
2681,6852,1
2681,2820,1
2681,465,1
7045,6126,1
7045,5944,1
7045,5660,1
7045,3784,1
7045,5976,1
7045,10231,1
7045,7848,1
7045,920,1
7045,3759,1
7045,4765,1
7045,7,1
7045,3650,1
7045,2924,1
7045,8607,1
7045,557,1
7045,1312,1
7045,3861,1
7045,959,1
7045,298,1
7045,8516,1
7045,5965,1
7045,4308,1
7045,4518,1
7045,8606,1
7045,2951,1
7045,7419,1
7045,3680,1
7045,366,1
7045,4280,1
7045,3725,1
7045,9491,1
7045,9799,1
7045,538,1
7045,10137,1
7045,6496,1
7045,8533,1
7045,1003,1
7045,3092,1
7045,9872,1
7045,3670,1
7045,6969,1
7045,2340,1
7045,5365,1
7045,4965,1
2160,8921,1
2160,5106,1
2160,4335,1
2160,1838,1
2160,1892,1
2160,6408,1
5359,6889,1
5359,7261,1
5359,7934,1
5359,5282,1
5359,10183,1
5359,8474,1
5359,5867,1
5359,9487,1
5359,4189,1
5359,5192,1
5359,9348,1
5359,2056,1
5359,1646,1
5359,1577,1
5359,921,1
5359,7036,1
5359,3783,1
5359,4600,1
5359,10314,1
5359,2492,1
5359,8512,1
5359,1722,1
5359,5606,1
5359,3794,1
5359,9085,1
5359,6520,1
5359,3253,1
5359,8719,1
5359,8821,1
5359,5879,1
5359,8984,1
5359,5287,1
5359,1832,1
5359,5211,1
5359,7382,1
5359,5386,1
5359,580,1
5359,6013,1
5359,6425,1
5359,5934,1
5359,6676,1
5359,7883,1
5359,10071,1
5359,1611,1
5359,1823,1
4420,1212,1
4420,3339,1
4420,7531,1
4420,3250,1
4420,8773,1
4420,2551,1
4420,4328,1
4420,3282,1
4420,7531,1
10328,5405,1
10328,2235,1
10328,9439,1
10328,6431,1
10328,5062,1
10328,9760,1
10328,1529,1
10328,9478,1
10328,393,1
10328,2683,1
10328,3561,1
10328,49,1
10328,4850,1
10328,6921,1
10328,616,1
10328,8245,1
10328,5480,1
10328,10108,1
10328,6979,1
10328,971,1
10328,6064,1
10328,658,1
10328,62,1
10328,4190,1
10328,9957,1
10328,9948,1
10328,8869,1
10328,9316,1
10328,1904,1
10328,9439,1
10328,5344,1
10328,7942,1
10328,2307,1
10328,3608,1
10328,616,1
10328,6471,1
10328,1211,1
10328,2342,1
10328,842,1
10328,4784,1
5282,4562,1
5282,7423,1
5282,3165,1
5282,10174,1
5282,6820,1
5282,3846,1
5282,910,1
5282,5665,1
5282,7936,1
5282,8701,1
5282,2789,1
5282,1720,1
5282,8656,1
5282,2686,1
5282,6398,1
5282,7162,1
5282,5915,1
5282,6406,1
5282,7714,1
5282,709,1
5282,2272,1
5282,2682,1
5282,5182,1
5282,8856,1
5282,594,1
5282,5860,1
5282,821,1
5282,637,1
5282,2173,1
5282,7023,1
5282,1237,1
5282,10352,1
5282,6369,1
5282,6889,1
5282,1577,1
5282,8474,1
5282,5867,1
5282,5192,1
5282,6889,1
5282,7261,1
5282,7934,1
5282,10183,1
5282,8474,1
5282,5867,1
5282,9487,1
5282,4189,1
5282,5192,1
5282,9348,1
5282,2056,1
5282,5733,1
5282,7800,1
5282,3707,1
5282,5529,1
5282,8547,1
5282,1819,1
5282,6406,1
5282,7444,1
5282,3405,1
5282,549,1
5282,6371,1
5282,4655,1
5282,2579,1
5282,10183,1
5282,6185,1
5282,10142,1
6424,1583,1
6424,3423,1
6424,5603,1
6424,8793,1
6424,8581,1
6424,2623,1
6424,1583,1
6424,3423,1
6424,8657,1
6424,7862,1
6424,3339,1
6424,8618,1
6424,2440,1
6424,3869,1
6424,8676,1
6424,1402,1
6424,8242,1
6424,2560,1
6424,4341,1
1235,7489,1
1235,6847,1
1235,443,1
1235,3366,1
1235,9008,1
1235,557,1
1235,1335,1
1235,41,1
1235,8824,1
1235,2913,1
1235,6426,1
1235,4368,1
1235,41,1
1235,4836,1
1235,1940,1
1235,2699,1
1235,7903,1
1235,341,1
1235,3770,1
1235,4473,1
1235,4405,1
1235,7424,1
1235,8824,1
1235,3229,1
1235,7522,1
1235,7530,1
1235,443,1
1235,7276,1
1235,3114,1
5006,575,1
5006,8647,1
5006,1613,1
5006,2845,1
5006,2665,1
5006,6155,1
5006,2255,1
5006,5655,1
5006,6111,1
5006,8824,1
5006,10245,1
5006,2102,1
5006,2097,1
5006,2255,1
5006,8064,1
5006,9124,1
5006,9181,1
5006,8672,1
5006,3776,1
5006,5269,1
5006,1230,1
5006,2757,1
5006,2255,1
4029,7685,1
4029,10126,1
4029,4457,1
4029,6190,1
4029,7714,1
4029,3759,1
4029,5219,1
4029,7620,1
4029,5845,1
4029,6311,1
4029,6776,1
4029,2401,1
4029,8962,1
4029,5872,1
4029,4687,1
4029,3155,1
4029,9711,1
4029,6496,1
4029,4256,1
4029,4516,1
4029,1454,1
4029,5809,1
4029,9578,1
4029,588,1
4029,5282,1
4029,7264,1
4029,9214,1
4029,5809,1
4029,7313,1
4029,5809,1
4029,8847,1
4029,8940,1
4029,10129,1
4029,1833,1
4029,2634,1
4029,9912,1
4029,2768,1
4029,1710,1
4029,9101,1
1406,9594,1
1406,798,1
1406,5227,1
1406,10038,1
1406,9769,1
1406,2262,1
1406,3094,1
1406,9248,1
1406,4976,1
1406,2364,1
5219,7685,1
5219,10126,1
5219,4457,1
5219,6190,1
5219,7714,1
5219,3759,1
5219,7620,1
5219,5845,1
5219,6311,1
5219,6776,1
5219,2401,1
5219,8962,1
5219,5872,1
5219,4687,1
5219,3155,1
5219,4029,1
5219,9711,1
5219,6496,1
5219,4256,1
5219,6544,1
5219,3759,1
5219,9512,1
5219,8962,1
5219,4234,1
5219,411,1
5219,6427,1
5219,8606,1
5219,2803,1
5219,1003,1
5219,9302,1
5219,5944,1
5219,920,1
5219,3759,1
5219,2401,1
5219,5254,1
5219,4518,1
5219,6496,1
5219,8533,1
5219,1003,1
5519,7273,1
5519,2628,1
5519,7916,1
5519,5686,1
5519,4920,1
5519,368,1
5519,2530,1
5519,4444,1
5519,2779,1
5519,491,1
5519,9487,1
5519,7884,1
5519,7889,1
5519,98,1
5519,6115,1
5519,9891,1
5519,1354,1
5519,3095,1
5519,4868,1
5519,4421,1
5519,3529,1
5519,8522,1
5519,4585,1
5519,8408,1
5519,6176,1
5519,1725,1
5519,7640,1
5519,3182,1
5519,6011,1
5519,124,1
5519,4141,1
5519,3035,1
5519,2538,1
5519,6225,1
5519,1706,1
5519,4939,1
5519,7694,1
5519,968,1
5519,7549,1
5519,7966,1
5519,5796,1
5519,4214,1
5519,8172,1
5519,3523,1
5519,8007,1
5519,10018,1
5519,3306,1
5519,3505,1
5519,1022,1
5519,9101,1
5519,8005,1
5519,9916,1
5519,7506,1
10186,8623,1
10186,8097,1
10186,2381,1
10186,603,1
10186,3265,1
10186,1652,1
10186,2381,1
10186,3636,1
10186,9121,1
10186,6024,1
10186,814,1
10186,7571,1
10186,2758,1
10186,1780,1
10186,8437,1
10312,7449,1
10312,3279,1
10312,4343,1
10312,5584,1
10312,4707,1
10312,4557,1
10312,3540,1
10312,5180,1
10312,9754,1
10312,2193,1
10312,1016,1
10312,907,1
10312,3537,1
10312,6887,1
10312,6705,1
10312,5247,1
10312,10107,1
10312,8309,1
10312,1880,1
10312,8801,1
10312,7836,1
10312,4895,1
10312,3333,1
10312,7806,1
10312,5951,1
10312,3798,1
10312,7780,1
10312,9947,1
10312,6180,1
10312,6324,1
10312,5161,1
10312,5532,1
10312,9664,1
10312,6036,1
10312,3620,1
10312,7986,1
10312,1236,1
10312,3875,1
10312,2045,1
10312,3532,1
10312,3001,1
10312,5019,1
10312,1682,1
10312,406,1
10312,2954,1
10312,7674,1
10312,3423,1
10312,7947,1
10312,6692,1
10312,610,1
10312,4482,1
10312,799,1
10312,6283,1
10312,4241,1
10312,3648,1
10312,8182,1
10312,10023,1
10312,8577,1
10312,7247,1
10312,4997,1
10312,1430,1
10312,7693,1
10312,6779,1
10312,1872,1
10312,1180,1
10312,7449,1
10312,3279,1
10312,4343,1
10312,4707,1
10312,4557,1
10312,6973,1
10312,3869,1
10312,10147,1
10312,5180,1
10312,9754,1
10312,1016,1
10312,3537,1
10312,6887,1
10312,4101,1
10312,9406,1
10312,6705,1
10312,2448,1
10312,4895,1
10312,7806,1
10312,6589,1
10312,1246,1
10312,5532,1
10312,9664,1
10312,6036,1
10312,3620,1
10312,7986,1
10312,6680,1
10312,1236,1
10312,3875,1
10312,4771,1
10312,3532,1
10312,6136,1
10312,2954,1
10312,7674,1
10312,312,1
10312,6692,1
10312,610,1
10312,4482,1
10312,6283,1
10312,3404,1
10312,7304,1
3168,3800,1
3168,7600,1
3168,7560,1
3168,7677,1
3168,8058,1
3168,5624,1
3168,3800,1
3168,7560,1
3168,3325,1
3168,467,1
3168,5639,1
2246,3062,1
2246,5086,1
2246,10271,1
2246,1891,1
2246,936,1
2246,6180,1
2246,485,1
2246,351,1
2246,2950,1
2246,7131,1
2246,3428,1
2246,6103,1
2246,9813,1
2246,8828,1
2246,4946,1
10080,2147,1
10080,1025,1
10080,7523,1
10080,5713,1
10080,986,1
10080,5463,1
10080,8928,1
10080,7919,1
10080,7869,1
10080,450,1
10080,6574,1
10080,2050,1
10080,1316,1
10080,1935,1
10080,4046,1
10080,3581,1
10080,4523,1
10080,4092,1
10080,126,1
10080,9646,1
10080,9464,1
10080,6182,1
10080,4053,1
10080,108,1
10080,9603,1
10080,4644,1
10080,490,1
10080,1215,1
10080,9398,1
10080,5279,1
10080,8786,1
10080,1723,1
10080,8166,1
10080,5473,1
10080,7269,1
7017,2409,1
7017,2934,1
7017,3022,1
7017,9273,1
7017,4121,1
7017,2096,1
7017,1443,1
7017,5152,1
7017,8007,1
7017,981,1
7017,4121,1
7017,1163,1
7017,671,1
7017,715,1
7017,6077,1
7017,5152,1
7017,3917,1
7017,7183,1
7017,2589,1
7017,2676,1
5712,7374,1
5712,3833,1
5712,9569,1
5712,1884,1
5712,5788,1
5712,8404,1
5712,322,1
5712,2172,1
5712,5917,1
5712,1345,1
5712,9515,1
5712,7238,1
5712,1072,1
5712,2635,1
5712,3890,1
5712,8183,1
5712,8001,1
5712,2161,1
5712,1689,1
5712,7252,1
5712,6768,1
5712,1645,1
5712,4894,1
5712,8999,1
5712,2920,1
5712,597,1
5712,9990,1
5712,7119,1
5712,3248,1
5712,3388,1
5712,2172,1
5712,9152,1
5712,6901,1
5712,1345,1
5712,3868,1
5712,5893,1
5712,2653,1
5712,7252,1
5712,7125,1
5712,7503,1
5712,8164,1
5712,2821,1
5712,1751,1
5712,2574,1
5712,7573,1
5712,2359,1
5712,3032,1
5712,5323,1
7831,5876,1
7831,4871,1
7831,4003,1
7831,649,1
7831,7959,1
7831,7029,1
7831,9374,1
7831,5825,1
7831,4117,1
7831,8351,1
7831,2805,1
7831,2866,1
228,4156,1
228,3658,1
228,1213,1
228,4018,1
228,3594,1
228,10168,1
228,8149,1
228,6170,1
228,7468,1
228,8230,1
228,7492,1
228,8140,1
228,5835,1
228,3798,1
228,2374,1
228,4933,1
228,1711,1
228,3423,1
228,8014,1
228,4093,1
228,3404,1
228,2950,1
228,3658,1
228,5211,1
228,1213,1
228,10168,1
228,8996,1
9365,1033,1
9365,7991,1
9365,6219,1
9365,6436,1
9365,1300,1
9365,7634,1
9365,6436,1
9365,6065,1
9365,9501,1
9365,9994,1
9365,5360,1
9365,5928,1
9365,3540,1
9365,802,1
9365,6478,1
9365,2150,1
9365,7968,1
9365,1800,1
9365,9944,1
9365,7333,1
9365,7131,1
3274,910,1
3274,3759,1
3274,1342,1
3274,341,1
3274,6138,1
3274,3963,1
3274,7131,1
3274,6946,1
3274,7131,1
3274,8292,1
3274,910,1
3274,1342,1
3274,2882,1
3274,7165,1
3274,8131,1
3274,8144,1
3274,9189,1
3274,341,1
3274,4999,1
3274,6138,1
3274,8563,1
3274,10206,1
3274,134,1
3274,2441,1
3274,7131,1
3274,3510,1
3274,4014,1
3274,701,1
3274,3261,1
3274,6436,1
3274,10041,1
3274,4351,1
3274,862,1
3274,9756,1
3274,7628,1
3274,607,1
3274,7536,1
3274,9130,1
3274,1225,1
3274,9452,1
3274,9523,1
3274,9985,1
3274,1532,1
3274,196,1
3274,4485,1
3274,6436,1
3274,4863,1
3274,964,1
3274,6283,1
3274,742,1
3274,8864,1
3274,5899,1
3274,8279,1
3274,5666,1
3274,9468,1
3274,1462,1
3274,9992,1
3274,4735,1
3274,5778,1
3274,4467,1
3274,3937,1
3274,6650,1
3274,7797,1
3274,7264,1
3274,8526,1
3274,9963,1
3274,3424,1
3274,8527,1
3274,5371,1
4904,1899,1
4904,1500,1
4904,5201,1
4904,7480,1
4904,6483,1
4904,6483,1
4904,6819,1
4904,6634,1
4904,8515,1
4904,8563,1
4904,8904,1
4904,7371,1
4904,5596,1
4904,3510,1
4904,1686,1
7334,10066,1
7334,9351,1
7334,4188,1
7334,3584,1
7334,5887,1
7334,7822,1
7334,8115,1
7334,5590,1
5385,8404,1
5385,5667,1
5385,9996,1
5385,2804,1
5385,9762,1
5385,5410,1
5385,3503,1
5385,9439,1
5385,2180,1
5385,1102,1
5385,5350,1
5385,3091,1
5385,4104,1
5385,4850,1
5385,616,1
5385,6040,1
5385,1815,1
5385,1004,1
5385,6504,1
5385,8790,1
5385,4229,1
5385,788,1
5385,7550,1
5385,4094,1
5385,8404,1
5385,459,1
5385,6019,1
5385,7773,1
5385,8622,1
5385,9689,1
5385,1024,1
5385,3605,1
5385,9996,1
5385,554,1
5385,1440,1
5385,5294,1
5385,3112,1
5385,1613,1
5385,2129,1
5385,4202,1
5385,3437,1
5385,5579,1
5385,6007,1
5385,3629,1
5385,247,1
5385,925,1
5385,3091,1
5385,2521,1
5385,5091,1
5385,6978,1
5385,432,1
5385,723,1
5385,4272,1
5385,5663,1
5385,7415,1
5385,1184,1
5385,4850,1
5385,7348,1
5385,9109,1
5385,6260,1
5385,9928,1
5385,4229,1
5385,4201,1
5385,4855,1
5385,7550,1
5385,5323,1
4999,6946,1
4999,7131,1
4999,8292,1
4999,910,1
4999,1342,1
4999,2882,1
4999,7165,1
4999,8131,1
4999,8144,1
4999,9189,1
4999,341,1
4999,6138,1
4999,8563,1
4999,10206,1
4999,134,1
4999,2441,1
4999,7131,1
4999,3510,1
4999,4014,1
4999,701,1
4999,3274,1
4999,3261,1
4999,6436,1
4999,2705,1
4999,6436,1
4999,9481,1
4999,641,1
4999,7167,1
4999,6436,1
4999,607,1
4999,4836,1
4999,1940,1
4999,10243,1
4999,8131,1
4999,4095,1
4999,341,1
4999,3770,1
4999,6396,1
4999,1523,1
4999,8563,1
4999,3534,1
4999,196,1
4999,8332,1
4999,3510,1
4999,10360,1
4999,8639,1
4999,1691,1
4999,6436,1
4999,4281,1
4999,4580,1
4999,5666,1
4999,2426,1
4999,135,1
4999,9994,1
4999,9481,1
4999,641,1
4999,6129,1
4999,5280,1
4999,2048,1
4999,4735,1
4999,7025,1
4999,1809,1
3629,8404,1
3629,459,1
3629,6019,1
3629,7773,1
3629,8622,1
3629,9689,1
3629,1024,1
3629,3605,1
3629,9996,1
3629,554,1
3629,1440,1
3629,5294,1
3629,3112,1
3629,1613,1
3629,2129,1
3629,4202,1
3629,3437,1
3629,5579,1
3629,6007,1
3629,247,1
3629,925,1
3629,3091,1
3629,2521,1
3629,5091,1
3629,6978,1
3629,432,1
3629,723,1
3629,4272,1
3629,5663,1
3629,7415,1
3629,1184,1
3629,4850,1
3629,7348,1
3629,9109,1
3629,6260,1
3629,9928,1
3629,4229,1
3629,4201,1
3629,4855,1
3629,5385,1
3629,7550,1
3629,5323,1
3629,5813,1
6004,6714,1
6004,7055,1
6004,3258,1
6004,1694,1
6004,1898,1
6004,6102,1
6004,9761,1
6004,9558,1
6004,3859,1
6004,2944,1
6004,5232,1
6004,6230,1
6004,6649,1
6004,5727,1
6004,2352,1
6004,6884,1
6004,3966,1
6004,841,1
6004,9856,1
6004,9473,1
6004,5347,1
6004,4520,1
6004,5545,1
6004,1659,1
6004,3774,1
6004,5990,1
6004,1585,1
6004,243,1
6004,8325,1
6004,1874,1
6004,8619,1
6004,7469,1
6004,1101,1
6004,7638,1
6004,778,1
6004,9031,1
6004,2652,1
6004,6762,1
6004,4382,1
6004,2366,1
6004,1323,1
6004,1779,1
6004,3476,1
6004,8379,1
6004,3696,1
6004,813,1
6004,8738,1
6004,9400,1
6004,8823,1
6004,7524,1
6004,5939,1
6004,6643,1
6004,10073,1
6004,7176,1
6004,946,1
6004,4400,1
6004,327,1
6004,7039,1
6004,9213,1
6004,9731,1
6004,789,1
6004,1969,1
6004,1729,1
6004,1056,1
6004,1192,1
6004,5528,1
6004,854,1
6004,1107,1
6004,764,1
6004,6052,1
6004,3899,1
6004,949,1
6004,2408,1
6004,6484,1
6004,4093,1
6004,8189,1
6004,8286,1
6004,8139,1
6004,230,1
6004,5930,1
6004,48,1
6004,8798,1
6004,5584,1
6004,6366,1
6004,6990,1
6004,5943,1
6004,1057,1
6004,765,1
6004,1969,1
6004,2241,1
6004,1319,1
6004,2321,1
6004,8515,1
6004,8732,1
6004,2300,1
6004,1729,1
6004,5014,1
6004,7647,1
6004,1192,1
6004,6402,1
6004,9595,1
6004,4417,1
6004,6635,1
6004,254,1
6004,5760,1
6004,9824,1
6004,5501,1
6004,2529,1
6004,7548,1
6004,6185,1
6004,6615,1
6004,6820,1
6004,854,1
6004,4387,1
6004,1107,1
6004,9336,1
6004,6351,1
4171,4558,1
4171,2600,1
4171,1549,1
4171,8635,1
4171,2766,1
4171,2140,1
4171,9921,1
4171,6903,1
4171,2711,1
4171,6829,1
4171,2159,1
4171,428,1
4171,4357,1
4171,46,1
4171,9820,1
8358,7615,1
8358,9634,1
8358,1976,1
8358,3520,1
8358,6535,1
8358,8624,1
8358,8690,1
8358,9855,1
8358,6934,1
8358,618,1
8358,32,1
8358,6616,1
8358,4200,1
8358,2034,1
8358,3191,1
8358,3896,1
8358,8414,1
8358,6603,1
8358,6934,1
8358,5694,1
8358,4555,1
8358,7416,1
8358,1553,1
8358,8205,1
8358,8896,1
8358,3216,1
8358,1753,1
8358,7258,1
8358,6616,1
8358,307,1
8358,153,1
8358,4839,1
3169,7157,1
3169,6648,1
3169,9355,1
3169,7590,1
3169,4153,1
3169,4048,1
3169,5418,1
3169,7111,1
3169,7936,1
3169,9439,1
3169,3621,1
3169,471,1
3169,8750,1
3169,6259,1
3169,2017,1
3169,5693,1
3169,2852,1
3169,4306,1
3169,3245,1
3169,4717,1
3169,6384,1
3169,615,1
3169,6174,1
3169,5281,1
3169,2443,1
3169,8758,1
3169,8245,1
3169,7422,1
3169,7775,1
3169,9491,1
3169,4087,1
3169,2968,1
3169,1416,1
3169,2390,1
3169,8109,1
3169,8656,1
3169,5641,1
3169,1676,1
3169,3202,1
3169,1414,1
3169,4828,1
3169,2519,1
3169,4409,1
8085,2347,1
8085,8061,1
8085,4626,1
8085,1739,1
8085,1048,1
8085,8634,1
8085,2664,1
8085,3104,1
8085,8476,1
8085,2647,1
8085,7845,1
8085,9693,1
8085,9942,1
8085,5729,1
8085,4907,1
8085,9022,1
8085,5162,1
8085,8295,1
5629,6996,1
5629,1679,1
5629,6333,1
5629,8834,1
5629,9350,1
5629,2656,1
5629,3355,1
5629,8733,1
5629,270,1
5629,6786,1
5629,2651,1
5629,8249,1
5629,4952,1
221,9397,1
221,6600,1
221,7217,1
221,2421,1
221,579,1
221,8160,1
221,4838,1
221,7297,1
221,4610,1
221,7893,1
221,9008,1
221,1297,1
221,4128,1
221,5207,1
221,9397,1
221,1284,1
221,5607,1
221,7105,1
221,7297,1
221,1297,1
221,9386,1
221,5607,1
221,1641,1
221,7917,1
221,5666,1
221,4865,1
221,9523,1
221,10298,1
221,5607,1
221,5607,1
221,7131,1
221,4014,1
221,7953,1
221,9876,1
221,9386,1
221,3203,1
221,2544,1
9757,5802,1
9757,2671,1
9757,6839,1
9757,497,1
9757,2091,1
9757,8921,1
9757,7251,1
9757,37,1
9757,4978,1
9757,7440,1
9757,9593,1
9757,6453,1
9757,5101,1
9757,379,1
3219,5147,1
3219,2336,1
3219,1458,1
3219,7895,1
3219,5566,1
3219,6497,1
3219,6474,1
3219,4980,1
3219,6728,1
3219,4129,1
3219,4349,1
3219,4213,1
3219,4735,1
3219,3931,1
3219,7324,1
3219,8302,1
3219,4297,1
3219,2252,1
3219,8637,1
3219,7536,1
3219,1981,1
3219,4982,1
3219,7741,1
3219,6542,1
3219,903,1
3219,1055,1
3219,7177,1
3219,5195,1
3219,4915,1
3219,10021,1
3219,1688,1
3219,263,1
3219,7490,1
3219,6164,1
3219,4213,1
3219,8369,1
3219,795,1
3219,6227,1
8277,8741,1
8277,7252,1
8277,154,1
8277,292,1
8277,8805,1
8277,2005,1
8277,8424,1
8277,5888,1
8277,4138,1
8277,3153,1
8277,3369,1
8277,355,1
8277,6198,1
8277,6911,1
8277,4187,1
8277,7466,1
8277,1241,1
8277,4272,1
8277,6980,1
8277,6608,1
8277,2695,1
8277,9522,1
8277,5810,1
8277,6236,1
8277,3032,1
8277,4025,1
8277,4703,1
8277,9428,1
8277,8741,1
8277,3720,1
9665,2896,1
9665,23,1
9665,6059,1
9665,6234,1
9665,2417,1
9665,4019,1
9665,3051,1
9665,2896,1
9665,6832,1
9665,6832,1
5,7445,1
5,4178,1
5,6613,1
5,3384,1
5,8520,1
5,1133,1
5,9039,1
5,905,1
5,4710,1
5,5913,1
5,4892,1
5,5481,1
5,5786,1
4205,4379,1
4205,1114,1
4205,2279,1
4205,8207,1
4205,2661,1
4205,463,1
4205,8450,1
4205,4578,1
4205,9861,1
4205,7434,1
4205,5317,1
4205,857,1
5463,2147,1
5463,1025,1
5463,7523,1
5463,5713,1
5463,986,1
5463,8928,1
5463,7919,1
5463,10080,1
5463,7869,1
5463,450,1
5463,6574,1
5463,2050,1
5463,1316,1
5463,1935,1
5463,4046,1
5463,3581,1
5463,4523,1
5463,4092,1
5463,126,1
5463,9646,1
5463,9464,1
5463,6182,1
5463,4053,1
5463,108,1
5463,9603,1
5463,4644,1
5463,490,1
5463,1215,1
5463,9398,1
5463,5279,1
5463,8786,1
5463,1723,1
5463,8166,1
5463,5473,1
5463,7269,1
9263,4062,1
9263,5423,1
9263,232,1
9263,8473,1
8431,9543,1
8431,3209,1
8431,4574,1
8431,6683,1
8431,5267,1
8431,877,1
8431,2429,1
8431,2605,1
8431,874,1
8431,9552,1
8431,3456,1
8431,4830,1
8431,7713,1
8431,7223,1
8431,7725,1
8431,9579,1
8431,4508,1
8431,6820,1
8431,9540,1
8431,6928,1
8431,8575,1
8431,1810,1
7772,4792,1
7772,5807,1
7772,9135,1
7772,4917,1
7772,6846,1
7772,1836,1
7772,385,1
7772,4782,1
7772,9732,1
7772,1546,1
7772,3679,1
7772,6466,1
7772,4117,1
7772,4530,1
7772,5999,1
7772,8544,1
7772,7600,1
7772,5458,1
7772,10217,1
7772,5567,1
7772,9571,1
7772,7706,1
7772,6662,1
7772,5866,1
6187,267,1
6187,7506,1
6187,5591,1
6187,1400,1
6187,9233,1
6187,4330,1
6187,8182,1
6187,5146,1
6187,2436,1
6187,1727,1
6187,7081,1
6187,9914,1
6187,6110,1
6187,5650,1
6187,3095,1
6187,10291,1
6187,5183,1
6187,7327,1
6187,10129,1
6187,3432,1
6187,9419,1
6187,7488,1
6187,4410,1
6187,105,1
6187,6299,1
6187,61,1
6187,326,1
6187,9379,1
6187,8934,1
6187,3699,1
6187,4860,1
6187,9325,1
6187,1325,1
6187,6442,1
6187,2016,1
6187,2154,1
6187,1325,1
6187,5121,1
6187,6442,1
6187,4726,1
6187,2154,1
6187,3352,1
6187,7149,1
6187,3107,1
6187,3971,1
6187,8836,1
6187,3432,1
6187,2158,1
6187,443,1
8375,1150,1
8375,7460,1
8375,983,1
8375,4076,1
8375,4372,1
8375,9728,1
8375,6499,1
8375,2379,1
8375,6759,1
8375,1826,1
8375,8569,1
8375,5200,1
4533,3531,1
4533,6564,1
4533,3025,1
4533,770,1
4533,314,1
4533,8410,1
4533,1140,1
6254,9437,1
6254,4466,1
6254,8697,1
6254,10265,1
6254,2153,1
6254,10156,1
6254,6013,1
6254,3314,1
6254,2627,1
6254,3309,1
6254,1149,1
6254,5582,1
6254,6421,1
3841,6802,1
3841,8300,1
3841,4245,1
3841,7682,1
3841,4597,1
3841,7450,1
3841,8669,1
3841,10292,1
3841,5210,1
3841,5551,1
3841,8055,1
3841,6000,1
3841,2413,1
3841,2335,1
