,Id,Label,timeset,index,componentnumber,modularity_class,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,dg,closeness,between
7558,7558,predisposition,,7558.0,0,20,0.000262,0.000278,17,20,37,0.0,0.0,0.0,0.000675610462310587,0.26740750934541,0.000675610462310587
7559,7559,obstructed,,7559.0,0,23,4.5e-05,0.000298,18,40,58,0.295418,0.311422,57718.490402,0.00579094681980503,0.325776416373946,0.00579094681980503
7560,7560,plaudit,,7560.0,0,18,7.000000000000001e-06,8.7e-05,5,8,13,0.231201,0.239543,0.0,0.000579094681980503,0.258553487900757,0.000579094681980503
7561,7561,unfriendly,,7561.0,0,11,0.0015660000000000001,0.001576,31,42,73,0.254962,0.265293,8440.215748,0.00125470514429109,0.281944809673341,0.00125470514429109
7562,7562,keel,,7562.0,0,19,1.3000000000000001e-05,0.00010400000000000001,26,19,45,0.0,0.0,0.0,0.000579094681980503,0.290042441282758,0.000579094681980503
7563,7563,persuaded,,7563.0,0,20,2.1e-05,0.00010700000000000001,7,28,35,0.267169,0.27907,0.0,0.00193031560660167,0.288705055780532,0.00193031560660167
7564,7564,maddens,,7564.0,0,7,2e-06,5.6000000000000006e-05,4,6,10,0.264365,0.276403,20242.709423,0.00337805231155293,0.314299413326759,0.00337805231155293
7565,7565,fashionability,,7565.0,0,8,4.2e-05,6.6e-05,4,6,10,0.221883,0.229264,0.0,0.000772126242640671,0.274556758691681,0.000772126242640671
7566,7566,practiced,,7566.0,0,17,0.0036479999999999998,0.003686,30,36,66,0.283091,0.297278,30245.648479,0.00415017855419361,0.310903780313899,0.00415017855419361
7567,7567,distort,,7567.0,0,20,5e-05,4.2e-05,17,21,38,0.272184,0.285486,59293.949858,0.00424669433452369,0.292506065178815,0.00424669433452369
7568,7568,scurvy,,7568.0,0,11,0.001505,0.0,12,0,12,0.261966,0.274952,4020.597208,0.00260592606891226,0.29147448696678,0.00260592606891226
7569,7569,poorly,,7569.0,0,11,0.001552,0.0,10,0,10,0.244327,0.252384,194.873669,0.000675610462310587,0.280795328224901,0.000675610462310587
7570,7570,gallant,,7570.0,0,12,0.009111,0.009396,48,65,113,0.204897,0.210242,0.0,0.000579094681980503,0.252734342443197,0.000579094681980503
7571,7571,recover,,7571.0,0,20,4.8e-05,4.8e-05,11,18,29,0.302505,0.318014,14669.970379,0.0029919891902326,0.31344119284134,0.0029919891902326
7572,7572,esteem,,7572.0,0,4,0.000129,0.000128,26,33,59,0.265247,0.277587,13311.049115,0.00193031560660167,0.28207567825394,0.00193031560660167
7573,7573,tasty,,7573.0,0,18,0.001911,0.0,15,0,15,0.0,0.0,0.0,0.001158189363961,0.287308018133671,0.001158189363961
7574,7574,retreat,,7574.0,0,6,6.3e-05,0.00024300000000000002,8,16,24,0.0,0.0,0.0,0.000868642022970755,0.30385357988384,0.000868642022970755
7575,7575,disquiet,,7575.0,0,1,6.4e-05,4.1e-05,34,46,80,0.31527,0.333348,104185.806537,0.00617700994112537,0.335237749166063,0.00617700994112537
7576,7576,applicable,,7576.0,0,18,0.00037200000000000004,0.0,12,0,12,0.242972,0.252724,12602.589068,0.00154425248528134,0.279028270521284,0.00154425248528134
7577,7577,cogitate,,7577.0,0,4,6.500000000000001e-05,8.6e-05,13,15,28,0.275735,0.290601,4044.197573,0.00241289450825209,0.293253334356654,0.00241289450825209
7578,7578,pummel,,7578.0,0,6,0.0009630000000000001,0.000893,49,43,92,0.0,0.0,0.0,0.00144773670495125,0.291795557578041,0.00144773670495125
7579,7579,died,,7579.0,0,9,0.001315,0.0,12,0,12,0.290068,0.303682,4534.573953,0.00154425248528134,0.314730288379301,0.00154425248528134
7580,7580,govern,,7580.0,0,4,0.001374,0.001416,25,38,63,0.268112,0.282563,16027.123713,0.00434321011485377,0.294054641392724,0.00434321011485377
7581,7581,derelict,,7581.0,0,5,8.9e-05,0.0,8,0,8,0.0,0.0,0.0,0.001158189363961,0.289879674403057,0.001158189363961
7582,7582,acrid,,7582.0,0,8,0.000202,0.00038500000000000003,8,17,25,0.255254,0.266712,0.0,0.00144773670495125,0.277194035847882,0.00144773670495125
7583,7583,favorite,,7583.0,0,18,0.0030440000000000003,0.003084,23,37,60,0.295418,0.312641,159.570598,0.00521185213782453,0.330265071962231,0.00521185213782453
7584,7584,jovially,,7584.0,0,8,7.000000000000001e-06,1e-05,9,10,19,0.0,0.0,0.0,0.000868642022970755,0.278044507375674,0.000868642022970755
7585,7585,boneheaded,,7585.0,0,10,0.000758,0.000802,40,43,83,0.292309,0.307719,6022.258094,0.00328153653122285,0.309580825149098,0.00328153653122285
7586,7586,interconnect,,7586.0,0,3,2.9999999999999997e-05,0.0,8,0,8,0.0,0.0,0.0,0.000772126242640671,0.274381751727679,0.000772126242640671
7587,7587,notch,,7587.0,0,6,0.000171,0.0,17,0,17,0.26878,0.281323,7149.168199,0.00164076826561142,0.288632462102941,0.00164076826561142
7588,7588,overgrown,,7588.0,0,19,0.00014,0.0,6,0,6,0.289658,0.305284,26094.239266,0.00337805231155293,0.31289059652464,0.00337805231155293
7589,7589,intensity,,7589.0,0,14,9e-06,0.0,7,0,7,0.178555,0.183138,0.0,0.00106167358363092,0.254277036502266,0.00106167358363092
7590,7590,staff,,7590.0,0,6,0.000221,0.000106,26,21,47,0.260085,0.272926,0.0,0.00415017855419361,0.281100939161149,0.00415017855419361
7591,7591,disencumber,,7591.0,0,5,5.3e-05,0.0,8,0,8,0.0,0.0,0.0,0.000772126242640671,0.269662021770524,0.000772126242640671
7592,7592,bivouacking,,7592.0,0,19,1e-06,1e-06,4,10,14,0.0,0.0,0.0,0.00164076826561142,0.309043696073785,0.00164076826561142
7593,7593,parley,,7593.0,0,0,1.1e-05,0.0,10,0,10,0.0,0.0,0.0,0.000579094681980503,0.269338627005515,0.000579094681980503
7594,7594,liability,,7594.0,0,2,4.6e-05,5.2000000000000004e-05,4,8,12,0.0,0.0,0.0,0.000579094681980503,0.262969549357292,0.000579094681980503
7595,7595,rugged,,7595.0,0,12,0.000936,0.0,110,0,110,0.256789,0.268144,12831.168313,0.00289547340990251,0.294431763453333,0.00289547340990251
7596,7596,bar,,7596.0,0,9,0.00021600000000000002,0.000379,28,66,94,0.0,0.0,0.0,0.000579094681980503,0.272155471971827,0.000579094681980503
7597,7597,dauntlessness,,7597.0,0,2,1.8e-05,0.0,8,0,8,0.221524,0.22838,0.0,0.000868642022970755,0.236944604849672,0.000868642022970755
7598,7598,cheer,,7598.0,0,18,0.000105,0.00011899999999999999,20,29,49,0.0,0.0,0.0,0.000772126242640671,0.258547017269397,0.000772126242640671
7599,7599,confab,,7599.0,0,0,5.9e-05,5.3e-05,25,47,72,0.251626,0.261436,28828.085783,0.000772126242640671,0.272874318965942,0.000772126242640671
7600,7600,tongue-lash,,7600.0,0,6,0.000192,0.0,9,0,9,0.0,0.0,0.0,0.00945854647234822,0.318083121895704,0.00945854647234822
7601,7601,disrupt,,7601.0,0,1,9.1e-05,0.0,16,0,16,0.296272,0.313813,67847.903394,0.00637004150178554,0.326817301447299,0.00637004150178554
7602,7602,transpierce,,7602.0,0,6,8.9e-05,0.0,10,0,10,0.0,0.0,0.0,0.000772126242640671,0.262835743043061,0.000772126242640671
7603,7603,conviction,,7603.0,0,4,9.300000000000001e-05,6.500000000000001e-05,10,15,25,0.26082,0.272503,38909.046896,0.00289547340990251,0.297235714130982,0.00289547340990251
7604,7604,new-fashioned,,7604.0,0,8,0.0012980000000000001,0.0,6,0,6,0.271831,0.286031,7415.370893,0.00386063121320335,0.28689313290893,0.00386063121320335
7605,7605,stoned,,7605.0,0,23,0.0004980000000000001,0.0,17,0,17,0.0,0.0,0.0,0.000868642022970755,0.274870871785302,0.000868642022970755
7606,7606,passable,,7606.0,0,18,0.001557,0.0017,13,22,35,0.0,0.0,0.0,0.00154425248528134,0.292431547669004,0.00154425248528134
7607,7607,peeve,,7607.0,0,1,0.00011599999999999999,8.9e-05,32,48,80,0.0,0.0,0.0,0.000965157803300839,0.280543699010198,0.000965157803300839
7608,7608,muddle,,7608.0,0,1,0.000207,0.000407,77,134,211,0.254778,0.265692,4080.183906,0.00154425248528134,0.28408463169033,0.00154425248528134
7609,7609,ambush,,7609.0,0,4,7.7e-05,1.3000000000000001e-05,13,10,23,0.0,0.0,0.0,0.000579094681980503,0.283562202290521,0.000579094681980503
7610,7610,agitation,,7610.0,0,1,2e-05,4.2e-05,24,33,57,0.0,0.0,0.0,0.00144773670495125,0.300678765856124,0.00144773670495125
7611,7611,hammerhead,,7611.0,0,10,0.01008,0.010065000000000001,79,79,158,0.276486,0.290897,6198.274317,0.00212334716726184,0.292605480954218,0.00212334716726184
7612,7612,tropical,,7612.0,0,9,2e-05,9.8e-05,1,2,3,0.283741,0.299309,12426.42038,0.00463275745584403,0.304633082182365,0.00463275745584403
7613,7613,bounteous,,7613.0,0,5,5.3e-05,0.0,12,0,12,0.300828,0.32151,136099.368717,0.0114853778592799,0.328354629757193,0.0114853778592799
7614,7614,barbarian,,7614.0,0,12,0.000236,0.0,11,0,11,0.235233,0.243786,1589.946103,0.001158189363961,0.28037619659811,0.001158189363961
7615,7615,cover-all,,7615.0,0,5,0.00011399999999999999,0.000373,17,19,36,0.254975,0.267476,12849.353661,0.00337805231155293,0.279171532077246,0.00337805231155293
7616,7616,crow,,7616.0,0,0,0.0013800000000000002,0.0,37,0,37,0.291644,0.309288,523.498068,0.0078177782067368,0.307993373164313,0.0078177782067368
7617,7617,against,,7617.0,0,9,0.000246,0.0,13,0,13,0.230106,0.236759,0.683608,0.000193031560660167,0.264748647328444,0.000193031560660167
7618,7618,corner,,7618.0,0,6,7e-05,0.001483,16,48,64,0.0,0.0,0.0,0.001158189363961,0.278569317695372,0.001158189363961
7619,7619,fabrication,,7619.0,0,0,0.001158,0.0,6,0,6,0.0,0.0,0.0,0.000965157803300839,0.272162641693684,0.000965157803300839
7620,7620,stilted,,7620.0,0,18,0.000133,0.0,10,0,10,0.246217,0.255347,0.0,0.00183379982627159,0.279367812765023,0.00183379982627159
7621,7621,glumness,,7621.0,0,11,2.9999999999999997e-05,0.0,11,0,11,0.0,0.0,0.0,0.0035710838722131,0.296885502501597,0.0035710838722131
7622,7622,dread,,7622.0,0,11,0.00043099999999999996,0.0,28,0,28,0.0,0.0,0.0,0.00125470514429109,0.304175648217246,0.00125470514429109
7623,7623,assassinate,,7623.0,0,9,0.000131,0.0,10,0,10,0.303796,0.320643,28942.985402,0.00492230479683428,0.328052258225916,0.00492230479683428
7624,7624,deafening,,7624.0,0,8,0.000202,0.0,7,0,7,0.0,0.0,0.0,0.000579094681980503,0.275090446439903,0.000579094681980503
7625,7625,sockdolager,,7625.0,0,17,0.004836,0.0,6,0,6,0.0,0.0,0.0,0.000868642022970755,0.286574804883511,0.000868642022970755
7626,7626,mature,,7626.0,0,25,2.9999999999999997e-05,0.0,7,0,7,0.0,0.0,0.0,0.00106167358363092,0.247206855927127,0.00106167358363092
7627,7627,packhorse,,7627.0,0,0,3.1e-05,9.7e-05,25,42,67,0.0,0.0,0.0,0.00250941028858218,0.282878938584665,0.00250941028858218
7628,7628,workforce,,7628.0,0,4,5e-06,1.9e-05,4,6,10,0.0,0.0,0.0,0.000965157803300839,0.303211484974482,0.000965157803300839
7629,7629,stretch,,7629.0,0,9,0.00045599999999999997,0.0,26,0,26,0.0,0.0,0.0,0.000675610462310587,0.261624334381345,0.000675610462310587
7630,7630,asthenic,,7630.0,0,23,0.000164,0.00022400000000000002,22,25,47,0.0,0.0,0.0,0.000579094681980503,0.271383359148118,0.000579094681980503
7631,7631,peek,,7631.0,0,4,0.00031,0.0,9,0,9,0.0,0.0,0.0,0.000675610462310587,0.275758640723109,0.000675610462310587
7632,7632,grouping,,7632.0,0,3,0.000254,0.0,32,0,32,0.281327,0.295795,0.0,0.00395714699353344,0.293803762934066,0.00395714699353344
7633,7633,hoodoo,,7633.0,0,13,0.000262,0.0,21,0,21,0.228511,0.236416,0.0,0.000579094681980503,0.25949517020121,0.000579094681980503
7634,7634,gutty,,7634.0,0,12,0.0017170000000000002,0.0017280000000000002,18,20,38,0.0,0.0,0.0,0.00212334716726184,0.314979777311825,0.00212334716726184
7635,7635,passel,,7635.0,0,3,0.0008380000000000001,0.000877,80,96,176,0.269593,0.282759,0.0,0.00250941028858218,0.289619627037385,0.00250941028858218
7636,7636,exasperate,,7636.0,0,1,0.00010800000000000001,0.0,23,0,23,0.0,0.0,0.0,0.000868642022970755,0.284139324955322,0.000868642022970755
7637,7637,coping,,7637.0,0,9,9.4e-05,0.0,6,0,6,0.0,0.0,0.0,0.00193031560660167,0.28916566507265,0.00193031560660167
7638,7638,plebs,,7638.0,0,3,1.9e-05,2.1e-05,10,12,22,0.0,0.0,0.0,0.00202683138693176,0.299033857706685,0.00202683138693176
7639,7639,groomed,,7639.0,0,11,0.001315,0.0,9,0,9,0.263949,0.275132,0.0,0.00193031560660167,0.275127076326247,0.00193031560660167
7640,7640,lewd,,7640.0,0,11,0.00162,0.0,17,0,17,0.298358,0.318,25029.187726,0.0078177782067368,0.319816169273769,0.0078177782067368
7641,7641,simpleton,,7641.0,0,10,0.010187,0.010397,93,106,199,0.0,0.0,0.0,0.00221986294759193,0.299077141998395,0.00221986294759193
7642,7642,hose,,7642.0,0,13,0.000278,0.00028900000000000003,33,36,69,0.0,0.0,0.0,0.000579094681980503,0.267365986440232,0.000579094681980503
7643,7643,rhapsodically,,7643.0,0,17,1e-05,3e-06,3,3,6,0.244537,0.253999,0.0,0.001158189363961,0.260779021507738,0.001158189363961
7644,7644,codify,,7644.0,0,3,0.000168,0.0,21,0,21,0.0,0.0,0.0,0.000868642022970755,0.290262466735518,0.000868642022970755
7645,7645,sparse,,7645.0,0,23,0.00015900000000000002,0.000129,15,16,31,0.0,0.0,0.0,0.00144773670495125,0.310875713651016,0.00144773670495125
7646,7646,inhuman,,7646.0,0,12,0.000532,0.0,63,0,63,0.297934,0.31681,6078.365833,0.00936203069201814,0.312124889454381,0.00936203069201814
7647,7647,binge,,7647.0,0,3,0.000121,0.0,16,0,16,0.304808,0.321994,320.798532,0.0034745680918830202,0.316766471946114,0.0034745680918830202
7648,7648,rancid,,7648.0,0,11,0.00079,0.000772,32,33,65,0.216471,0.222592,0.0,0.000289547340990251,0.244602275690183,0.000289547340990251
7649,7649,half,,7649.0,0,3,0.00018600000000000002,0.000182,8,12,20,0.0,0.0,0.0,0.00193031560660167,0.299727913312364,0.00193031560660167
7650,7650,long-lived,,7650.0,0,9,0.001428,0.0014320000000000001,4,6,10,0.26198,0.272955,43.740979,0.00164076826561142,0.27564092091917203,0.00164076826561142
7651,7651,impatience,,7651.0,0,14,8e-06,0.0,6,0,6,0.0,0.0,0.0,0.00559791525914487,0.306531220248956,0.00559791525914487
7652,7652,bulldozing,,7652.0,0,25,0.00043099999999999996,0.0,8,0,8,0.0,0.0,0.0,0.00154425248528134,0.300050004822705,0.00154425248528134
7653,7653,fashionable,,7653.0,0,8,0.004517,0.004584,26,35,61,0.274524,0.288781,0.0,0.00318502075089277,0.28717225061989,0.00318502075089277
7654,7654,worn-out,,7654.0,0,23,0.000146,0.0,7,0,7,0.259835,0.269965,10804.555751,0.00106167358363092,0.282360930251737,0.00106167358363092
7655,7655,pricey,,7655.0,0,18,0.000128,0.000109,12,14,26,0.271499,0.2836,868.479128,0.000579094681980503,0.283220158347741,0.000579094681980503
7656,7656,arrangement,,7656.0,0,24,0.000127,0.000122,16,34,50,0.0,0.0,0.0,0.000579094681980503,0.255175164650757,0.000579094681980503
7657,7657,decent,,7657.0,0,18,0.00433,0.004634,38,54,92,0.0,0.0,0.0,0.000772126242640671,0.276333967689792,0.000772126242640671
7658,7658,scumbag,,7658.0,0,13,0.000404,0.000393,47,49,96,0.294062,0.310859,5697.982802,0.00318502075089277,0.317828694540857,0.00318502075089277
7659,7659,charger,,7659.0,0,0,2.9999999999999997e-05,0.000117,25,45,70,0.0,0.0,0.0,0.000675610462310587,0.29414673754486,0.000675610462310587
7660,7660,maze,,7660.0,0,1,0.000149,0.0,40,0,40,0.253549,0.263372,0.0,0.00135122092462117,0.266119412587274,0.00135122092462117
7661,7661,courant,,7661.0,0,8,0.0029980000000000002,0.0,14,0,14,0.278114,0.293043,6051.144318,0.00270244184924235,0.291680220109279,0.00270244184924235
7662,7662,primarily,,7662.0,0,5,0.000165,4.1e-05,5,11,16,0.283702,0.300175,26251.968689,0.00434321011485377,0.303291598392701,0.00434321011485377
7663,7663,fare,,7663.0,0,18,0.000175,0.000324,23,34,57,0.280235,0.295605,0.0,0.00482578901650419,0.292663504703982,0.00482578901650419
7664,7664,grill,,7664.0,0,4,6e-06,0.0,7,0,7,0.284892,0.300011,995.030037,0.00424669433452369,0.298610333729819,0.00424669433452369
7665,7665,monochromatic,,7665.0,0,10,0.00033999999999999997,0.0,16,0,16,0.0,0.0,0.0,0.00376411543287327,0.29918973982191,0.00376411543287327
7666,7666,assume,,7666.0,0,4,0.00010400000000000001,0.000156,33,42,75,0.0,0.0,0.0,0.00135122092462117,0.304651048805714,0.00135122092462117
7667,7667,friendly,,7667.0,0,3,0.000244,0.000283,13,69,82,0.222186,0.229322,0.0,0.00144773670495125,0.27051641047527,0.00144773670495125
7668,7668,manna,,7668.0,0,18,0.000202,0.0,9,0,9,0.305444,0.321877,52134.083767,0.00337805231155293,0.330222845326852,0.00337805231155293
7669,7669,swipe,,7669.0,0,6,0.0018859999999999999,0.001621,124,126,250,0.0,0.0,0.0,0.000482578901650419,0.251008837068141,0.000482578901650419
7670,7670,weird,,7670.0,0,10,0.000495,0.000547,48,54,102,0.0,0.0,0.0,0.00154425248528134,0.296119631851942,0.00154425248528134
7671,7671,letting,,7671.0,0,9,0.000264,0.0,7,0,7,0.287199,0.302502,58238.037206,0.00424669433452369,0.30851764068717,0.00424669433452369
7672,7672,stalwart,,7672.0,0,12,0.0017989999999999998,0.0019,27,50,77,0.289838,0.306684,131583.626591,0.00608049416079529,0.317038658198323,0.00608049416079529
7673,7673,free-swinging,,7673.0,0,16,3.2e-05,0.0,7,0,7,0.0,0.0,0.0,0.000868642022970755,0.286098635171713,0.000868642022970755
7674,7674,scrum,,7674.0,0,3,8.8e-05,7.900000000000001e-05,28,35,63,0.314496,0.336035,21738.346001,0.00965157803300839,0.332475838060392,0.00965157803300839
7675,7675,jailhouse,,7675.0,0,4,4.6e-05,0.0,7,0,7,0.276181,0.291253,18046.774781,0.00453624167551394,0.29135940312625,0.00453624167551394
7676,7676,surround,,7676.0,0,19,5.3e-05,3.6e-05,14,17,31,0.0,0.0,0.0,0.000675610462310587,0.277082518869533,0.000675610462310587
7677,7677,hooker,,7677.0,0,19,1e-05,6e-06,23,3,26,0.287893,0.30357,85772.117169,0.00463275745584403,0.306158775368971,0.00463275745584403
7678,7678,blanket,,7678.0,0,19,0.00022,0.000138,40,46,86,0.0,0.0,0.0,0.000675610462310587,0.253099654957385,0.000675610462310587
7679,7679,jackleg,,7679.0,0,11,5.5e-05,0.0,12,0,12,0.278802,0.293927,19739.54509,0.00337805231155293,0.293878981511366,0.00337805231155293
7680,7680,all-embracing,,7680.0,0,5,0.000123,0.000373,18,19,37,0.0,0.0,0.0,0.000675610462310587,0.28734797418993,0.000675610462310587
7681,7681,varying,,7681.0,0,14,3.3e-05,0.0,12,0,12,0.263123,0.274804,12425.599234,0.00202683138693176,0.288334404578581,0.00202683138693176
7682,7682,disagreement,,7682.0,0,1,2.7000000000000002e-05,0.0,8,0,8,0.202785,0.207893,1437.609528,0.00241289450825209,0.260076573170469,0.00241289450825209
7683,7683,cognoscente,,7683.0,0,17,0.003421,0.003409,23,25,48,0.283631,0.298218,53580.610201,0.00415017855419361,0.30781901305198,0.00415017855419361
7684,7684,provincial,,7684.0,0,23,7e-05,0.0,7,0,7,0.0,0.0,0.0,0.001158189363961,0.281875575456347,0.001158189363961
7685,7685,sustain,,7685.0,0,9,0.000233,0.00038500000000000003,29,44,73,0.246217,0.255347,74.042064,0.00193031560660167,0.28001143016806,0.00193031560660167
7686,7686,elephant,,7686.0,0,25,0.000487,0.0,6,0,6,0.0,0.0,0.0,0.000868642022970755,0.274929390745684,0.000868642022970755
7687,7687,subside,,7687.0,0,22,0.000262,0.0,15,0,15,0.0,0.0,0.0,0.000675610462310587,0.272342007593466,0.000675610462310587
7688,7688,leverage,,7688.0,0,4,0.00020099999999999998,0.000239,14,17,31,0.293515,0.307349,0.0,0.00231637872792201,0.303327217946815,0.00231637872792201
7689,7689,quantity,,7689.0,0,3,0.000637,0.00066,52,56,108,0.0,0.0,0.0,0.000675610462310587,0.27285269830839,0.000675610462310587
7690,7690,scuttling,,7690.0,0,8,0.000148,0.0,14,0,14,0.300969,0.317694,11897.404296,0.00405366277386352,0.329170677586444,0.00405366277386352
7691,7691,committing,,7691.0,0,9,0.000256,0.0,7,0,7,0.0,0.0,0.0,0.000579094681980503,0.264328669431239,0.000579094681980503
7692,7692,almost,,7692.0,0,9,0.00046699999999999997,0.0005099999999999999,14,15,29,0.0,0.0,0.0,0.00144773670495125,0.275449840453542,0.00144773670495125
7693,7693,amenable,,7693.0,0,20,0.000128,2.3e-05,9,10,19,0.285305,0.298372,4811.230597,0.0017372840459415101,0.311259730530884,0.0017372840459415101
7694,7694,vein,,7694.0,0,20,8.9e-05,0.0,6,0,6,0.285846,0.302217,2178.970872,0.0054048836984847,0.301838364918064,0.0054048836984847
7695,7695,pierce,,7695.0,0,6,0.000113,0.000167,16,26,42,0.0,0.0,0.0,0.00135122092462117,0.274885499189808,0.00135122092462117
7696,7696,extraordinaire,,7696.0,0,10,0.000146,0.000151,19,21,40,0.0,0.0,0.0,0.000675610462310587,0.272428187227745,0.000675610462310587
7697,7697,reveal,,7697.0,0,24,6.1e-05,4.9e-05,19,22,41,0.262792,0.273849,0.0,0.00144773670495125,0.287244111551203,0.00144773670495125
7698,7698,bog,,7698.0,0,3,0.000134,0.0,8,0,8,0.252967,0.262104,727.960097,0.00125470514429109,0.278231712478806,0.00125470514429109
7699,7699,archly,,7699.0,0,25,0.015059999999999999,0.015967,69,78,147,0.0,0.0,0.0,0.000579094681980503,0.264132685195473,0.000579094681980503
7700,7700,ride,,7700.0,0,24,9.2e-05,0.000102,22,30,52,0.276233,0.289185,3098.418771,0.00270244184924235,0.291795557578041,0.00270244184924235
7701,7701,unpolished,,7701.0,0,11,0.00014199999999999998,0.000244,20,24,44,0.255604,0.266071,0.0,0.00202683138693176,0.268059722782837,0.00202683138693176
7702,7702,solo,,7702.0,0,4,1.3000000000000001e-05,0.00011399999999999999,3,33,36,0.258596,0.270385,5820.333785,0.00221986294759193,0.277536581669099,0.00221986294759193
7703,7703,index,,7703.0,0,4,9.499999999999999e-05,0.0,8,0,8,0.0,0.0,0.0,0.000772126242640671,0.289725214988237,0.000772126242640671
7704,7704,A-list,,7704.0,0,17,0.0030329999999999997,0.002768,13,15,28,0.307321,0.32724,0.0,0.00752823086574654,0.325355768464415,0.00752823086574654
7705,7705,pretense,,7705.0,0,24,9.4e-05,0.000241,20,29,49,0.262234,0.274818,21620.514569,0.00337805231155293,0.304686988410964,0.00337805231155293
7706,7706,feigned,,7706.0,0,24,0.000125,0.000126,29,53,82,0.252805,0.264273,0.0,0.00231637872792201,0.287204184372149,0.00231637872792201
7707,7707,good-for-nothing,,7707.0,0,13,1.4000000000000001e-05,0.0,6,0,6,0.280573,0.293877,7407.683244,0.0029919891902326,0.300862651175099,0.0029919891902326
7708,7708,overdue,,7708.0,0,12,0.000128,0.000193,23,27,50,0.0,0.0,0.0,0.000772126242640671,0.28061990264975,0.000772126242640671
7709,7709,compendious,,7709.0,0,5,0.000145,0.00041900000000000005,34,38,72,0.27627,0.288663,0.0,0.00144773670495125,0.288801904172273,0.00144773670495125
7710,7710,haunches,,7710.0,0,4,5.9e-05,6.2e-05,25,27,52,0.267364,0.280493,16906.028759,0.00279895762957243,0.30074003598191,0.00279895762957243
7711,7711,derive,,7711.0,0,9,1.9e-05,0.0,6,0,6,0.261826,0.274209,7781.079979,0.00453624167551394,0.281529913779446,0.00453624167551394
7712,7712,drab,,7712.0,0,10,0.000336,0.0,16,0,16,0.0,0.0,0.0,0.000386063121320335,0.259397436815491,0.000386063121320335
7713,7713,lawless,,7713.0,0,23,7.000000000000001e-06,9e-06,4,7,11,0.28045,0.294761,19321.473731,0.00260592606891226,0.296663844361663,0.00260592606891226
7714,7714,unattainable,,7714.0,0,11,1e-06,1e-06,1,1,2,0.261278,0.272666,20889.331895,0.00366759965254319,0.289798359450491,0.00366759965254319
7715,7715,slams,,7715.0,0,10,3.7e-05,0.0,11,0,11,0.269083,0.281717,0.0,0.00270244184924235,0.287940625882844,0.00270244184924235
7716,7716,foresighted,,7716.0,0,24,4e-06,3.6e-05,9,11,20,0.0,0.0,0.0,0.000579094681980503,0.268331256747891,0.000579094681980503
7717,7717,biggish,,7717.0,0,17,0.003149,0.0,16,0,16,0.0,0.0,0.0,0.00154425248528134,0.294054641392724,0.00154425248528134
7718,7718,uncommunicative,,7718.0,0,11,2.4e-05,0.0,8,0,8,0.222795,0.230529,296.133211,0.000675610462310587,0.236153832629679,0.000675610462310587
7719,7719,ship,,7719.0,0,19,2.4e-05,0.0,8,0,8,0.18446,0.188428,0.0,9.65157803300839e-05,0.194108218553079,9.65157803300839e-05
7720,7720,overmuch,,7720.0,0,12,0.000327,0.00037,25,34,59,0.0,0.0,0.0,0.000675610462310587,0.265238041490387,0.000675610462310587
7721,7721,loaded,,7721.0,0,23,0.0006320000000000001,0.0,50,0,50,0.19067,0.194992,0.0,0.00106167358363092,0.242489477890587,0.00106167358363092
7722,7722,jam-pack,,7722.0,0,3,7.900000000000001e-05,5.4000000000000005e-05,8,9,17,0.0,0.0,0.0,0.001158189363961,0.288688920696657,0.001158189363961
7723,7723,bike,,7723.0,0,3,5.6999999999999996e-05,5.6999999999999996e-05,15,19,34,0.0,0.0,0.0,0.000579094681980503,0.25351578405562,0.000579094681980503
7724,7724,caitiffs,,7724.0,0,7,5e-06,2e-06,24,26,50,0.0,0.0,0.0,0.000579094681980503,0.271504604768615,0.000579094681980503
7725,7725,aggravation,,7725.0,0,1,1.6e-05,0.0,13,0,13,0.285814,0.300779,21873.714248,0.00328153653122285,0.303078056621309,0.00328153653122285
7726,7726,remotest,,7726.0,0,17,2.9999999999999997e-05,0.00028399999999999996,8,15,23,0.0,0.0,0.0,0.00405366277386352,0.306322176245347,0.00405366277386352
7727,7727,tenderfoot,,7727.0,0,13,6.1e-05,0.0,6,0,6,0.270811,0.282738,0.0,0.000965157803300839,0.28710042563502,0.000965157803300839
7728,7728,business,,7728.0,0,3,0.00013700000000000002,0.000156,30,57,87,0.27009,0.282612,4070.376157,0.00183379982627159,0.282538540025996,0.00183379982627159
7729,7729,compromise,,7729.0,0,22,4.9e-05,0.0,7,0,7,0.218032,0.225666,0.0,0.00250941028858218,0.243380647287282,0.00250941028858218
7730,7730,disturbing,,7730.0,0,14,0.000138,0.00034500000000000004,37,69,106,0.0,0.0,0.0,0.001158189363961,0.271690248942815,0.001158189363961
7731,7731,stallion,,7731.0,0,0,3.1e-05,9.7e-05,25,41,66,0.246063,0.255389,4970.034162,0.00135122092462117,0.277275872032276,0.00135122092462117
7732,7732,camp,,7732.0,0,3,1.7e-05,3.2e-05,12,25,37,0.0,0.0,0.0,0.000579094681980503,0.273119592768216,0.000579094681980503
7733,7733,pinchpenny,,7733.0,0,23,0.001351,0.0,10,0,10,0.300018,0.317421,44525.205652,0.00550139947881478,0.317525870299071,0.00550139947881478
7734,7734,rectify,,7734.0,0,20,4.3e-05,0.0,6,0,6,0.0,0.0,0.0,0.000675610462310587,0.291219780579297,0.000675610462310587
